<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20170302,221500,1.0505100,1.0505800,1.0495000,1.0498500,15214
20170302,223000,1.0498500,1.0499000,1.0493000,1.0496100,14253
20170302,224500,1.0496100,1.0501300,1.0493000,1.0499100,17028
20170302,230000,1.0499300,1.0504200,1.0495000,1.0501500,15019
20170302,231500,1.0501600,1.0505700,1.0497000,1.0504800,14471
20170302,233000,1.0505200,1.0507800,1.0501000,1.0504100,15207
20170302,234500,1.0504200,1.0507600,1.0501000,1.0506100,13918
20170303,000000,1.0506300,1.0509000,1.0503000,1.0507000,15995
20170303,001500,1.0506700,1.0509100,1.0503000,1.0507800,9569
20170303,003000,1.0507800,1.0508000,1.0503000,1.0505300,7608
20170303,004500,1.0505300,1.0507000,1.0502000,1.0506500,6210
20170303,010000,1.0506600,1.0508900,1.0503000,1.0506700,7991
20170303,011500,1.0506700,1.0508600,1.0500200,1.0505800,4235
20170303,013000,1.0506100,1.0509300,1.0502000,1.0508600,5065
20170303,014500,1.0508300,1.0508800,1.0503000,1.0507200,5709
20170303,020000,1.0507500,1.0509500,1.0504000,1.0506500,4654
20170303,021500,1.0506100,1.0507800,1.0502000,1.0506400,7553
20170303,023000,1.0506200,1.0506900,1.0501000,1.0504800,7861
20170303,024500,1.0504000,1.0506300,1.0502000,1.0504900,7830
20170303,030000,1.0504900,1.0507700,1.0501000,1.0506400,8951
20170303,031500,1.0506600,1.0509000,1.0500000,1.0505500,9930
20170303,033000,1.0506400,1.0513000,1.0504000,1.0512400,10037
20170303,034500,1.0512400,1.0515000,1.0509000,1.0511500,9915
20170303,040000,1.0511800,1.0517100,1.0509000,1.0514800,13919
20170303,041500,1.0515300,1.0516100,1.0510000,1.0514600,16365
20170303,043000,1.0514900,1.0516300,1.0509000,1.0515500,13248
20170303,044500,1.0515400,1.0516200,1.0510000,1.0514900,10938
20170303,050000,1.0515300,1.0518400,1.0512000,1.0518200,14636
20170303,051500,1.0518200,1.0518700,1.0510000,1.0514600,16968
20170303,053000,1.0514100,1.0516500,1.0511000,1.0515800,13360
20170303,054500,1.0515800,1.0517500,1.0511000,1.0515500,13614
20170303,060000,1.0515500,1.0523300,1.0512000,1.0521600,15170
20170303,061500,1.0521500,1.0522400,1.0516000,1.0518900,12292
20170303,063000,1.0518500,1.0520400,1.0515000,1.0520400,9549
20170303,064500,1.0519900,1.0522400,1.0515000,1.0521800,12345
20170303,070000,1.0521800,1.0523200,1.0517000,1.0520600,12749
20170303,071500,1.0520900,1.0521100,1.0515000,1.0517800,11207
20170303,073000,1.0517800,1.0520500,1.0515600,1.0518400,10501
20170303,074500,1.0519300,1.0522900,1.0516000,1.0520100,11526
20170303,080000,1.0519600,1.0521000,1.0516000,1.0519900,8880
20170303,081500,1.0519900,1.0521000,1.0515000,1.0518800,10216
20170303,083000,1.0518400,1.0519200,1.0514000,1.0518500,9981
20170303,084500,1.0518500,1.0519000,1.0511000,1.0514200,10418
20170303,090000,1.0514100,1.0517900,1.0510000,1.0517400,14632
20170303,091500,1.0517500,1.0520600,1.0514400,1.0519000,14914
20170303,093000,1.0519800,1.0520300,1.0514000,1.0518200,14696
20170303,094500,1.0518300,1.0520500,1.0513000,1.0520000,15670
20170303,100000,1.0520200,1.0527000,1.0517000,1.0526100,14885
20170303,101500,1.0526000,1.0526200,1.0518000,1.0524900,16891
20170303,103000,1.0524900,1.0526500,1.0520000,1.0525300,14472
20170303,104500,1.0525300,1.0530000,1.0518000,1.0520300,17422
20170303,110000,1.0520000,1.0525500,1.0515000,1.0520500,19562
20170303,111500,1.0521000,1.0521200,1.0509000,1.0516400,26215
20170303,113000,1.0516300,1.0517500,1.0509000,1.0516600,20586
20170303,114500,1.0516500,1.0520000,1.0512000,1.0518100,19711
20170303,120000,1.0518700,1.0521700,1.0514000,1.0519000,20636
20170303,121500,1.0519000,1.0524000,1.0513000,1.0523000,21173
20170303,123000,1.0523400,1.0525600,1.0518000,1.0521900,15319
20170303,124500,1.0521800,1.0530000,1.0519000,1.0525200,21327
20170303,130000,1.0525200,1.0526400,1.0514000,1.0516700,18397
20170303,131500,1.0516800,1.0523000,1.0513000,1.0520400,18854
20170303,133000,1.0520400,1.0524700,1.0516000,1.0519700,19279
20170303,134500,1.0519400,1.0537000,1.0517000,1.0536200,23114
20170303,140000,1.0536700,1.0541300,1.0533000,1.0535700,26607
20170303,141500,1.0536200,1.0544800,1.0532000,1.0542900,22268
20170303,143000,1.0543000,1.0544300,1.0535000,1.0540700,20956
20170303,144500,1.0540200,1.0544000,1.0536000,1.0542500,19358
20170303,150000,1.0542900,1.0546700,1.0536000,1.0538900,18079
20170303,151500,1.0538600,1.0546300,1.0535000,1.0544700,20051
20170303,153000,1.0544900,1.0551500,1.0541000,1.0548500,23769
20170303,154500,1.0548500,1.0560100,1.0546000,1.0555100,26156
20170303,160000,1.0555200,1.0564900,1.0552000,1.0556600,24295
20170303,161500,1.0557700,1.0570000,1.0551000,1.0564600,26750
20170303,163000,1.0564800,1.0570800,1.0560000,1.0565400,30226
20170303,164500,1.0565500,1.0571800,1.0558900,1.0569900,23158
20170303,170000,1.0570300,1.0573300,1.0560000,1.0567800,24006
20170303,171500,1.0568600,1.0569200,1.0559000,1.0566200,20832
20170303,173000,1.0566200,1.0570300,1.0560000,1.0562700,20997
20170303,174500,1.0562600,1.0562900,1.0554000,1.0556200,22914
20170303,180000,1.0556400,1.0561300,1.0553000,1.0558600,23481
20170303,181500,1.0557000,1.0562700,1.0550000,1.0556500,31506
20170303,183000,1.0556600,1.0560400,1.0544600,1.0547500,29945
20170303,184500,1.0548200,1.0561500,1.0544000,1.0560600,26013
20170303,190000,1.0560700,1.0570000,1.0557000,1.0562500,28043
20170303,191500,1.0562700,1.0562900,1.0550000,1.0553500,24992
20170303,193000,1.0554100,1.0554800,1.0542000,1.0546300,24167
20170303,194500,1.0546200,1.0553400,1.0543000,1.0552000,19572
20170303,200000,1.0551700,1.0554700,1.0547600,1.0551900,15951
20170303,201500,1.0551900,1.0558200,1.0549000,1.0555700,16511
20170303,203000,1.0555900,1.0556000,1.0546000,1.0549200,15644
20170303,204500,1.0549000,1.0559900,1.0546000,1.0558900,18304
20170303,210000,1.0558900,1.0563900,1.0550000,1.0561600,23408
20170303,211500,1.0560900,1.0582200,1.0541000,1.0565700,60173
20170303,213000,1.0566400,1.0566500,1.0552000,1.0556000,41318
20170303,214500,1.0557200,1.0572000,1.0552000,1.0570300,28719
20170303,220000,1.0570200,1.0582800,1.0565000,1.0582600,24563
20170303,221500,1.0582200,1.0600400,1.0579000,1.0595200,36014
20170303,223000,1.0595000,1.0608700,1.0593000,1.0605000,27189
20170303,224500,1.0605500,1.0606900,1.0596000,1.0598200,22521
20170303,230000,1.0598200,1.0601800,1.0593700,1.0598300,19330
20170303,231500,1.0597700,1.0607600,1.0595000,1.0598000,19636
20170303,233000,1.0598300,1.0602700,1.0594000,1.0602400,15166
20170303,234500,1.0602200,1.0612500,1.0600100,1.0611800,17936
20170304,000000,1.0611900,1.0617300,1.0607000,1.0615700,14891
20170304,001500,1.0616000,1.0620000,1.0612000,1.0619100,11030
20170304,003000,1.0619300,1.0621500,1.0610000,1.0613100,8724
20170304,004500,1.0612900,1.0622500,1.0609000,1.0619900,9694
20170304,010000,1.0619500,1.0623900,1.0615000,1.0620200,10895
20170304,011500,1.0620300,1.0621800,1.0618200,1.0618200,46
20170305,211500,1.0614000,1.0614000,1.0604400,1.0611000,48
